CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,02:40:44 - January 07 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
09:47:35 01/09/20,39,42,38,39,,,22,78,9,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,0,2493.28,3.8,
09:48:35 01/09/20,38,41,37,38,,,22,78,9,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,4.1,
09:49:35 01/09/20,38,41,37,38,,,22,78,10,2493.28,,27,88,6,2493.28,,22,75,5,2493.28,,23,78,4,2493.28,3.7,
09:50:35 01/09/20,39,45,38,39,,,22,78,14,2493.28,,27,88,4,2493.28,,22,75,5,2493.28,,23,78,1,2493.28,4.8,
09:51:35 01/09/20,38,41,37,38,,,22,78,10,2493.28,,27,88,1,2493.28,,22,75,0,2493.28,,23,78,3,2493.28,4.3,
09:52:35 01/09/20,37,41,37,38,,,22,78,13,2493.28,,27,88,4,2493.28,,22,75,0,2493.28,,23,78,0,2493.28,4.3,
09:53:35 01/09/20,39,42,37,39,,,22,78,12,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,2,2493.28,4.6,
09:54:35 01/09/20,39,43,39,40,,,22,78,15,2493.28,,27,88,10,2493.28,,22,75,12,2493.28,,23,78,7,2493.28,6.3,
09:55:35 01/09/20,40,49,41,42,,,22,78,22,2493.28,,27,88,13,2493.28,,22,75,12,2493.28,,23,78,8,2493.28,9.5,
09:56:35 01/09/20,39,43,39,40,,,22,78,9,2493.28,,27,88,4,2493.28,,22,75,7,2493.28,,23,78,6,2493.28,5.2,
09:57:35 01/09/20,40,44,39,41,,,22,78,11,2493.28,,27,88,3,2493.28,,22,75,0,2493.28,,23,78,2,2493.28,4.7,
09:58:35 01/09/20,40,45,40,41,,,22,78,11,2493.28,,27,88,10,2493.28,,22,75,10,2493.28,,23,78,7,2493.28,6.2,
09:59:35 01/09/20,39,42,38,39,,,22,78,10,2493.28,,27,88,0,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,3.8,
10:00:35 01/09/20,39,43,39,39,,,22,78,10,2493.28,,27,88,3,2493.28,,22,75,3,2493.28,,23,78,3,2493.28,4.7,
10:01:35 01/09/20,41,45,41,41,,,22,78,2,2493.28,,27,88,9,2493.28,,22,75,6,2493.28,,23,78,8,2493.28,4.7,
10:02:35 01/09/20,39,43,39,39,,,22,78,0,2493.28,,27,88,1,2493.28,,22,75,3,2493.28,,23,78,3,2493.28,3.2,
10:03:35 01/09/20,38,42,38,39,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.5,
10:04:35 01/09/20,38,41,38,38,,,22,78,0,2493.28,,27,88,0,2493.28,,22,75,0,2493.28,,23,78,4,2493.28,3.4,
10:05:35 01/09/20,38,41,37,37,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,3,2493.28,,23,78,3,2493.28,3.4,
10:06:35 01/09/20,38,42,37,38,,,22,78,17,2493.28,,27,88,4,2493.28,,22,75,4,2493.28,,23,78,4,2493.28,4.9,
10:07:35 01/09/20,39,43,40,40,,,22,78,2,2493.28,,27,88,2,2493.28,,22,75,2,2493.28,,23,78,0,2493.28,3.7,
10:08:35 01/09/20,38,41,37,38,,,22,78,1,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,3,2493.28,3.5,
10:09:35 01/09/20,38,43,39,42,,,22,78,5,2493.28,,27,88,6,2493.28,,22,75,3,2493.28,,23,78,8,2493.28,3.7,
10:10:35 01/09/20,39,43,39,40,,,22,78,3,2493.28,,27,88,4,2493.28,,22,75,5,2493.28,,23,78,4,2493.28,4.3,
10:11:35 01/09/20,39,44,39,40,,,22,78,6,2493.28,,27,88,10,2493.28,,22,75,8,2493.28,,23,78,5,2493.28,6.2,
10:12:35 01/09/20,39,43,39,39,,,22,78,5,2493.28,,27,88,7,2493.28,,22,75,7,2493.28,,23,78,7,2493.28,4.6,
10:13:35 01/09/20,40,45,39,40,,,22,78,5,2493.28,,27,88,6,2493.28,,22,75,5,2493.28,,23,78,8,2493.28,4.5,
10:14:35 01/09/20,39,44,39,40,,,22,78,9,2493.28,,27,88,5,2493.28,,22,75,6,2493.28,,23,78,4,2493.28,4.7,
10:15:35 01/09/20,38,42,38,39,,,22,78,2,2493.28,,27,88,12,2493.28,,22,75,5,2493.28,,23,78,4,2493.28,3.2,
10:16:35 01/09/20,38,41,37,38,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,1,2493.28,,23,78,0,2493.28,3.7,
10:17:35 01/09/20,37,41,37,38,,,22,78,9,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.1,
10:18:35 01/09/20,39,42,37,39,,,22,78,7,2493.28,,27,88,2,2493.28,,22,75,5,2493.28,,23,78,0,2493.28,3.6,
10:19:35 01/09/20,36,40,36,37,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,3.0,
10:20:35 01/09/20,39,42,38,40,,,22,78,4,2493.28,,27,88,10,2493.28,,22,75,6,2493.28,,23,78,5,2493.28,6.4,
10:21:35 01/09/20,38,42,37,39,,,22,78,5,2493.28,,27,88,7,2493.28,,22,75,4,2493.28,,23,78,5,2493.28,6.2,
10:22:35 01/09/20,38,42,38,39,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,6,2493.28,,23,78,3,2493.28,5.2,
10:23:35 01/09/20,38,41,37,39,,,22,78,3,2493.28,,27,88,6,2493.28,,22,75,5,2493.28,,23,78,2,2493.28,4.1,
10:24:35 01/09/20,40,45,39,41,,,22,78,7,2493.28,,27,88,14,2493.28,,22,75,4,2493.28,,23,78,6,2493.28,6.6,
10:25:35 01/09/20,38,42,38,38,,,22,78,0,2493.28,,27,88,2,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.1,
10:26:35 01/09/20,37,40,37,37,,,22,78,2,2493.28,,27,88,2,2493.28,,22,75,0,2493.28,,23,78,1,2493.28,3.6,
10:27:35 01/09/20,38,41,37,38,,,22,78,1,2493.28,,27,88,7,2493.28,,22,75,5,2493.28,,23,78,4,2493.28,4.7,
10:28:35 01/09/20,37,42,37,38,,,22,78,2,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,0,2493.28,3.7,
10:29:35 01/09/20,39,43,39,43,,,22,78,9,2493.28,,27,88,12,2493.28,,22,75,15,2493.28,,23,78,13,2493.28,4.9,
10:30:35 01/09/20,43,44,40,41,,,22,78,29,2493.28,,27,88,11,2493.28,,22,75,16,2493.28,,23,78,31,2493.28,9.9,
10:31:35 01/09/20,38,41,37,38,,,22,78,4,2493.28,,27,88,4,2493.28,,22,75,4,2493.28,,23,78,4,2493.28,4.3,
10:32:35 01/09/20,39,44,39,40,,,22,78,5,2493.28,,27,88,9,2493.28,,22,75,2,2493.28,,23,78,5,2493.28,5.6,
10:33:35 01/09/20,40,44,40,41,,,22,78,26,2493.28,,27,88,25,2493.28,,22,75,27,2493.28,,23,78,22,2493.28,10.4,
10:34:35 01/09/20,40,43,39,40,,,22,78,9,2493.28,,27,88,2,2493.28,,22,75,5,2493.28,,23,78,3,2493.28,5.7,
10:35:35 01/09/20,40,49,39,41,,,22,78,3,2493.28,,27,88,11,2493.28,,22,75,4,2493.28,,23,78,7,2493.28,4.4,
10:36:35 01/09/20,39,44,39,40,,,22,78,15,2493.28,,27,88,14,2493.28,,22,75,10,2493.28,,23,78,14,2493.28,8.4,
10:37:35 01/09/20,40,46,40,41,,,22,78,9,2493.28,,27,88,18,2493.28,,22,75,8,2493.28,,23,78,8,2493.28,7.2,
10:38:35 01/09/20,39,43,39,40,,,22,78,3,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,7,2493.28,4.4,
10:39:35 01/09/20,42,49,40,43,,,22,78,16,2493.28,,27,88,28,2493.28,,22,75,15,2493.28,,23,78,11,2493.28,8.2,
10:40:35 01/09/20,39,43,39,41,,,22,78,8,2493.28,,27,88,11,2493.28,,22,75,8,2493.28,,23,78,5,2493.28,5.1,
10:41:35 01/09/20,39,43,38,39,,,22,78,3,2493.28,,27,88,17,2493.28,,22,75,5,2493.28,,23,78,4,2493.28,6.0,
10:42:35 01/09/20,40,47,39,41,,,22,78,3,2493.28,,27,88,6,2493.28,,22,75,6,2493.28,,23,78,3,2493.28,3.5,
10:43:35 01/09/20,38,42,38,39,,,22,78,6,2493.28,,27,88,5,2493.28,,22,75,3,2493.28,,23,78,2,2493.28,4.3,
10:44:35 01/09/20,40,44,39,40,,,22,78,1,2493.28,,27,88,8,2493.28,,22,75,5,2493.28,,23,78,0,2493.28,4.6,
10:45:35 01/09/20,39,44,38,40,,,22,78,4,2493.28,,27,88,7,2493.28,,22,75,1,2493.28,,23,78,0,2493.28,3.7,
10:46:35 01/09/20,38,43,38,38,,,22,78,0,2493.28,,27,88,5,2493.28,,22,75,2,2493.28,,23,78,7,2493.28,4.5,
10:47:35 01/09/20,38,44,38,39,,,22,78,3,2493.28,,27,88,5,2493.28,,22,75,0,2493.28,,23,78,0,2493.28,4.0,
10:48:35 01/09/20,38,41,38,39,,,22,78,4,2493.28,,27,88,5,2493.28,,22,75,3,2493.28,,23,78,4,2493.28,4.9,
10:49:35 01/09/20,40,45,39,46,,,22,78,15,2493.28,,27,88,13,2493.28,,22,75,14,2493.28,,23,78,17,2493.28,5.4,
10:50:35 01/09/20,38,42,38,38,,,22,78,5,2493.28,,27,88,3,2493.28,,22,75,3,2493.28,,23,78,4,2493.28,4.3,
10:51:35 01/09/20,38,44,39,39,,,22,78,0,2493.28,,27,88,1,2493.28,,22,75,0,2493.28,,23,78,0,2493.28,3.1,
10:52:35 01/09/20,39,44,38,40,,,22,78,8,2493.28,,27,88,21,2493.28,,22,75,9,2493.28,,23,78,14,2493.28,5.7,
10:53:35 01/09/20,39,43,38,38,,,22,78,3,2493.28,,27,88,6,2493.28,,22,75,5,2493.28,,23,78,6,2493.28,6.3,
10:54:35 01/09/20,41,47,41,43,,,22,78,0,2493.28,,27,88,9,2493.28,,22,75,6,2493.28,,23,78,3,2493.28,3.5,
10:55:35 01/09/20,39,42,38,39,,,22,78,5,2493.28,,27,88,5,2493.28,,22,75,9,2493.28,,23,78,6,2493.28,6.5,
10:56:35 01/09/20,39,42,38,38,,,22,78,3,2493.28,,27,88,1,2493.28,,22,75,3,2493.28,,23,78,5,2493.28,4.2,
10:57:35 01/09/20,39,42,38,38,,,22,78,2,2493.28,,27,88,1,2493.28,,22,75,3,2493.28,,23,78,1,2493.28,3.5,
10:58:35 01/09/20,39,43,38,39,,,22,78,5,2493.28,,27,88,7,2493.28,,22,75,5,2493.28,,23,78,4,2493.28,4.4,
10:59:35 01/09/20,39,43,44,40,,,22,78,2,2493.28,,27,88,11,2493.28,,22,75,8,2493.28,,23,78,2,2493.28,3.9,
11:00:35 01/09/20,37,41,37,39,,,22,78,0,2493.28,,27,88,4,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.6,
11:01:35 01/09/20,37,41,37,37,,,22,78,2,2493.28,,27,88,8,2493.28,,22,75,4,2493.28,,23,78,0,2493.28,4.2,
11:02:35 01/09/20,40,51,40,45,,,22,78,21,2493.28,,27,88,37,2493.28,,22,75,34,2493.28,,23,78,16,2493.28,12.9,
11:03:35 01/09/20,38,42,37,39,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,5,2493.28,,23,78,2,2493.28,3.3,
11:04:35 01/09/20,39,44,38,39,,,22,78,3,2493.28,,27,88,5,2493.28,,22,75,1,2493.28,,23,78,8,2493.28,4.0,
11:05:35 01/09/20,38,44,40,40,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,4.5,
11:06:35 01/09/20,39,42,39,39,,,22,78,2,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,0,2493.28,4.1,
11:07:35 01/09/20,45,55,41,44,,,22,78,22,2493.28,,27,88,40,2493.28,,22,75,26,2493.28,,23,78,41,2493.28,12.4,
11:08:35 01/09/20,40,43,40,40,,,22,78,1,2493.28,,27,88,6,2493.28,,22,75,4,2493.28,,23,78,3,2493.28,3.5,
11:09:35 01/09/20,38,42,38,39,,,22,78,1,2493.28,,27,88,7,2493.28,,22,75,3,2493.28,,23,78,3,2493.28,4.0,
11:10:35 01/09/20,38,42,38,38,,,22,78,2,2493.28,,27,88,6,2493.28,,22,75,1,2493.28,,23,78,3,2493.28,4.4,
11:11:35 01/09/20,40,44,40,40,,,22,78,2,2493.28,,27,88,1,2493.28,,22,75,3,2493.28,,23,78,0,2493.28,3.3,
11:12:35 01/09/20,37,41,37,38,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.6,
11:13:35 01/09/20,38,41,37,38,,,22,78,3,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.6,
11:14:35 01/09/20,37,40,37,37,,,22,78,1,2493.28,,27,88,1,2493.28,,22,75,3,2493.28,,23,78,0,2493.28,3.5,
11:15:35 01/09/20,38,42,38,38,,,22,78,7,2493.28,,27,88,18,2493.28,,22,75,7,2493.28,,23,78,7,2493.28,5.0,
11:16:35 01/09/20,38,42,38,39,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,0,2493.28,3.5,
11:17:35 01/09/20,38,41,38,39,,,22,78,0,2493.28,,27,88,0,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.3,
11:18:35 01/09/20,38,42,37,38,,,22,78,1,2493.28,,27,88,4,2493.28,,22,75,4,2493.28,,23,78,0,2493.28,3.5,
11:19:35 01/09/20,39,48,39,40,,,22,78,4,2493.28,,27,88,11,2493.28,,22,75,7,2493.28,,23,78,7,2493.28,4.4,
11:20:35 01/09/20,38,41,38,38,,,22,78,1,2493.28,,27,88,5,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.5,
11:21:35 01/09/20,39,43,38,40,,,22,78,10,2493.28,,27,88,10,2493.28,,22,75,6,2493.28,,23,78,16,2493.28,8.2,
11:22:35 01/09/20,38,43,38,39,,,22,78,3,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,3.5,
11:23:35 01/09/20,39,42,40,39,,,22,78,4,2493.28,,27,88,4,2493.28,,22,75,0,2493.28,,23,78,0,2493.28,3.9,
11:24:35 01/09/20,38,44,37,38,,,22,78,0,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,0,2493.28,3.1,
11:25:35 01/09/20,38,41,37,37,,,22,78,7,2493.28,,27,88,2,2493.28,,22,75,2,2493.28,,23,78,4,2493.28,5.3,
11:26:35 01/09/20,42,43,38,40,,,22,78,11,2493.28,,27,88,1,2493.28,,22,75,5,2493.28,,23,78,13,2493.28,4.8,
11:27:35 01/09/20,38,43,40,39,,,22,78,1,2493.28,,27,88,9,2493.28,,22,75,4,2493.28,,23,78,2,2493.28,5.6,
11:28:35 01/09/20,36,40,36,37,,,22,78,2,2493.28,,27,88,2,2493.28,,22,75,0,2493.28,,23,78,1,2493.28,3.7,
11:29:35 01/09/20,37,39,40,37,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,2,2493.28,,23,78,0,2493.28,3.1,
11:30:35 01/09/20,36,39,36,37,,,22,78,0,2493.28,,27,88,4,2493.28,,22,75,0,2493.28,,23,78,3,2493.28,3.2,
11:31:35 01/09/20,36,39,36,37,,,22,78,0,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,3.6,
11:32:35 01/09/20,36,39,36,37,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.1,
11:33:35 01/09/20,37,39,36,36,,,22,78,2,2493.28,,27,88,4,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.5,
11:34:35 01/09/20,36,39,36,36,,,22,78,0,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.5,
11:35:35 01/09/20,36,39,36,37,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,3.0,
11:36:35 01/09/20,35,39,36,36,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,0,2493.28,,23,78,1,2493.28,3.5,
11:37:35 01/09/20,36,39,36,37,,,22,78,0,2493.28,,27,88,1,2493.28,,22,75,0,2493.28,,23,78,2,2493.28,2.9,
11:38:35 01/09/20,36,40,36,37,,,22,78,19,2493.28,,27,88,7,2493.28,,22,75,4,2493.28,,23,78,4,2493.28,5.4,
11:39:35 01/09/20,36,40,37,38,,,22,78,11,2493.28,,27,88,11,2493.28,,22,75,24,2493.28,,23,78,10,2493.28,6.9,
11:40:35 01/09/20,37,40,37,38,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.9,
11:41:35 01/09/20,37,40,37,37,,,22,78,0,2493.28,,27,88,2,2493.28,,22,75,2,2493.28,,23,78,0,2493.28,3.7,
11:42:35 01/09/20,37,40,36,37,,,22,78,1,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.6,
11:43:35 01/09/20,36,40,36,36,,,22,78,1,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.7,
11:44:35 01/09/20,37,40,36,37,,,22,78,1,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.0,
11:45:35 01/09/20,37,40,37,37,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,2,2493.28,3.6,
11:46:35 01/09/20,36,39,36,37,,,22,78,3,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.1,
11:47:35 01/09/20,36,40,36,37,,,22,78,1,2493.28,,27,88,1,2493.28,,22,75,0,2493.28,,23,78,2,2493.28,3.6,
11:48:35 01/09/20,37,40,37,38,,,22,78,5,2493.28,,27,88,2,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.9,
11:49:35 01/09/20,36,40,36,37,,,22,78,1,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.1,
11:50:35 01/09/20,38,40,37,38,,,22,78,5,2493.28,,27,88,7,2493.28,,22,75,4,2493.28,,23,78,15,2493.28,3.4,
11:51:35 01/09/20,37,39,36,37,,,22,78,3,2493.28,,27,88,3,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,4.0,
11:52:35 01/09/20,36,39,36,37,,,22,78,1,2493.28,,27,88,4,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.4,
11:53:35 01/09/20,36,39,36,36,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,0,2493.28,,23,78,0,2493.28,3.3,
11:54:35 01/09/20,36,40,36,37,,,22,78,5,2493.28,,27,88,3,2493.28,,22,75,5,2493.28,,23,78,3,2493.28,3.8,
11:55:35 01/09/20,37,39,36,37,,,22,78,5,2493.28,,27,88,2,2493.28,,22,75,4,2493.28,,23,78,2,2493.28,4.2,
11:56:35 01/09/20,37,42,36,37,,,22,78,2,2493.28,,27,88,4,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.3,
11:57:35 01/09/20,36,39,36,36,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,2,2493.28,3.6,
11:58:35 01/09/20,37,40,36,37,,,22,78,2,2493.28,,27,88,5,2493.28,,22,75,4,2493.28,,23,78,2,2493.28,3.6,
11:59:35 01/09/20,37,40,36,37,,,22,78,1,2493.28,,27,88,4,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.9,
12:00:35 01/09/20,36,39,36,37,,,22,78,2,2493.28,,27,88,1,2493.28,,22,75,3,2493.28,,23,78,1,2493.28,3.3,
12:01:35 01/09/20,36,39,36,37,,,22,78,10,2493.28,,27,88,6,2493.28,,22,75,4,2493.28,,23,78,14,2493.28,5.5,
12:02:35 01/09/20,37,41,37,38,,,22,78,5,2493.28,,27,88,5,2493.28,,22,75,0,2493.28,,23,78,0,2493.28,4.4,
12:03:35 01/09/20,39,43,38,39,,,22,78,4,2493.28,,27,88,5,2493.28,,22,75,4,2493.28,,23,78,4,2493.28,4.7,
12:04:35 01/09/20,37,41,37,38,,,22,78,5,2493.28,,27,88,14,2493.28,,22,75,4,2493.28,,23,78,5,2493.28,4.5,
12:05:35 01/09/20,38,41,37,38,,,22,78,3,2493.28,,27,88,5,2493.28,,22,75,4,2493.28,,23,78,2,2493.28,4.2,
12:06:35 01/09/20,38,42,37,38,,,22,78,9,2493.28,,27,88,10,2493.28,,22,75,5,2493.28,,23,78,8,2493.28,6.1,
12:07:35 01/09/20,38,43,39,40,,,22,78,2,2493.28,,27,88,2,2493.28,,22,75,0,2493.28,,23,78,1,2493.28,3.3,
12:08:35 01/09/20,38,42,37,38,,,22,78,8,2493.28,,27,88,8,2493.28,,22,75,4,2493.28,,23,78,4,2493.28,4.9,
12:09:35 01/09/20,38,41,37,38,,,22,78,2,2493.28,,27,88,4,2493.28,,22,75,3,2493.28,,23,78,1,2493.28,3.7,
12:10:35 01/09/20,37,40,36,37,,,22,78,0,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,2,2493.28,3.6,
12:11:35 01/09/20,36,39,36,37,,,22,78,1,2493.28,,27,88,2,2493.28,,22,75,3,2493.28,,23,78,3,2493.28,4.0,
12:12:35 01/09/20,37,40,36,37,,,22,78,10,2493.28,,27,88,2,2493.28,,22,75,1,2493.28,,23,78,3,2493.28,3.3,
12:13:35 01/09/20,37,40,36,37,,,22,78,3,2493.28,,27,88,3,2493.28,,22,75,3,2493.28,,23,78,3,2493.28,3.8,
12:14:35 01/09/20,40,49,40,42,,,22,78,11,2493.28,,27,88,15,2493.28,,22,75,11,2493.28,,23,78,12,2493.28,5.8,
12:15:35 01/09/20,38,41,38,38,,,22,78,4,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,3,2493.28,4.1,
12:16:35 01/09/20,38,41,37,38,,,22,78,3,2493.28,,27,88,1,2493.28,,22,75,2,2493.28,,23,78,5,2493.28,3.8,
12:17:35 01/09/20,38,43,38,44,,,22,78,27,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,27,2493.28,6.9,
12:18:35 01/09/20,39,45,39,40,,,22,78,16,2493.28,,27,88,11,2493.28,,22,75,13,2493.28,,23,78,28,2493.28,6.5,
12:19:35 01/09/20,37,40,37,37,,,22,78,5,2493.28,,27,88,1,2493.28,,22,75,1,2493.28,,23,78,2,2493.28,4.5,
12:20:35 01/09/20,38,43,38,39,,,22,78,2,2493.28,,27,88,3,2493.28,,22,75,8,2493.28,,23,78,4,2493.28,3.4,
12:21:35 01/09/20,37,41,36,38,,,22,78,1,2493.28,,27,88,3,2493.28,,22,75,1,2493.28,,23,78,1,2493.28,3.1,
12:22:35 01/09/20,37,40,36,37,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,2,2493.28,,23,78,1,2493.28,3.6,
12:23:35 01/09/20,38,48,37,38,,,22,78,0,2493.28,,27,88,3,2493.28,,22,75,0,2493.28,,23,78,3,2493.28,3.0,
12:52:05 01/09/20,42,52,42,46,,,22,78,15,2493.28,,27,88,17,2493.28,,22,75,16,2493.28,,23,78,15,2493.28,6.3,
12:53:05 01/09/20,33,36,33,34,,,22,78,2,2494.50,,27,88,3,2494.50,,22,75,2,2494.50,,23,78,8,2494.50,8.3,
12:54:05 01/09/20,34,37,34,35,,,22,78,1,2195.16,,27,88,3,2195.16,,22,75,2,2195.16,,23,78,3,2195.16,8.4,
12:55:05 01/09/20,37,39,37,37,,,22,78,3,3292.74,,27,88,3,3192.96,,22,75,2,3192.96,,23,78,2,3192.96,7.5,
12:56:05 01/09/20,39,43,38,40,,,22,78,4,3492.30,,27,88,6,3292.74,,22,75,4,3492.30,,23,78,4,3492.30,7.9,
12:57:05 01/09/20,40,44,38,43,,,22,78,2,3093.18,,27,88,2,3292.74,,22,75,2,3292.74,,23,78,3,3192.96,6.7,
12:58:05 01/09/20,38,42,38,38,,,22,78,2,2195.16,,27,88,4,2195.16,,22,75,1,2195.16,,23,78,4,2195.16,7.3,
12:59:05 01/09/20,38,41,38,38,,,22,78,3,2394.72,,27,88,4,2394.72,,22,75,2,2394.72,,23,78,1,2394.72,7.8,
13:00:05 01/09/20,39,42,39,40,,,22,78,1,2195.16,,27,88,3,2195.16,,22,75,1,2195.16,,23,78,1,2195.16,7.8,
13:01:05 01/09/20,40,43,40,40,,,22,78,2,2394.72,,27,88,2,2394.72,,22,75,1,2394.72,,23,78,1,2394.72,7.8,
13:02:05 01/09/20,46,70,44,47,,,22,78,8,3292.74,,27,88,32,3192.96,,22,75,8,3292.74,,23,78,1,3292.74,16.4,
13:03:05 01/09/20,42,45,42,43,,,22,78,6,3292.74,,27,88,6,3492.30,,22,75,14,3492.30,,23,78,5,3492.30,11.6,
13:04:05 01/09/20,44,60,44,45,,,22,78,8,3093.18,,27,88,29,3093.18,,22,75,2,3093.18,,23,78,5,3093.18,16.4,
13:16:25 01/09/20,49,54,49,50,,,22,78,6,3093.18,,27,88,6,3093.18,,22,75,3,3093.18,,23,78,3,3093.18,8.1,
13:17:25 01/09/20,38,42,38,38,,,22,78,6,3289.54,,27,88,16,3289.54,,22,75,11,3488.91,,23,78,6,3488.91,16.9,
13:18:25 01/09/20,43,48,43,43,,,22,78,3,3090.17,,27,88,2,3189.86,,22,75,4,3090.17,,23,78,1,3189.86,7.0,
13:19:25 01/09/20,38,41,38,38,,,22,78,2,1993.66,,27,88,4,1993.66,,22,75,2,1993.66,,23,78,5,1993.66,9.0,
13:20:25 01/09/20,46,49,46,58,,,22,78,7,3289.54,,27,88,13,3289.54,,22,75,21,3289.54,,23,78,14,3289.54,15.9,
13:21:25 01/09/20,41,45,41,42,,,22,78,2,2392.39,,27,88,3,2392.39,,22,75,2,2392.39,,23,78,1,2392.39,8.2,
13:22:25 01/09/20,40,44,41,41,,,22,78,0,1993.66,,27,88,5,1993.66,,22,75,3,1993.66,,23,78,3,1993.66,6.7,
13:23:25 01/09/20,41,44,41,42,,,22,78,3,1993.66,,27,88,2,1993.66,,22,75,1,1993.66,,23,78,2,1993.66,7.4,
13:24:25 01/09/20,39,43,40,41,,,22,78,0,1993.66,,27,88,11,1993.66,,22,75,2,1993.66,,23,78,1,1993.66,10.3,
13:25:25 01/09/20,44,47,49,45,,,22,78,7,3090.17,,27,88,16,3090.17,,22,75,5,3090.17,,23,78,4,3090.17,9.6,
13:26:25 01/09/20,40,44,41,41,,,22,78,4,3289.54,,27,88,8,3289.54,,22,75,2,3488.91,,23,78,6,3488.91,9.4,
13:27:25 01/09/20,40,43,40,41,,,22,78,0,2392.39,,27,88,3,2392.39,,22,75,2,2392.39,,23,78,2,2392.39,7.4,
13:28:25 01/09/20,40,44,41,42,,,22,78,1,3289.54,,27,88,1,3289.54,,22,75,2,3289.54,,23,78,2,3289.54,8.1,
13:29:25 01/09/20,48,56,45,49,,,22,78,25,3289.54,,27,88,37,3289.54,,22,75,27,3189.86,,23,78,26,3289.54,18.9,
13:30:25 01/09/20,40,45,41,43,,,22,78,2,2193.03,,27,88,4,2193.03,,22,75,1,2193.03,,23,78,2,2193.03,7.9,
