CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,16:41:26 - January 02 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
19:44:56 01/02/20,34,37,32,34,,,33,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.0,
19:45:26 01/02/20,34,37,32,34,,,33,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.4,
19:45:56 01/02/20,33,37,33,33,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
19:46:26 01/02/20,34,37,32,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.5,
19:46:56 01/02/20,36,39,33,35,,,32,48,15,2493.28,,36,60,8,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,6.2,
19:47:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
19:47:56 01/02/20,34,38,35,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
19:48:26 01/02/20,34,37,32,34,,,32,48,3,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.9,
19:48:56 01/02/20,35,41,34,35,,,32,48,3,2493.28,,36,60,7,2493.28,,32,47,3,2493.28,,33,51,7,2493.28,4.8,
19:49:26 01/02/20,33,37,32,34,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.3,
19:49:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
19:50:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.0,
19:50:56 01/02/20,33,37,33,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.2,
19:51:26 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.4,
19:51:56 01/02/20,34,37,32,34,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
19:52:26 01/02/20,38,41,34,36,,,32,48,13,2493.28,,36,60,22,2493.28,,32,47,4,2493.28,,33,51,5,2493.28,6.0,
19:52:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
19:53:26 01/02/20,34,37,32,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.8,
19:53:56 01/02/20,33,37,33,34,,,32,48,3,2493.28,,36,60,5,2493.28,,32,47,5,2493.28,,33,51,2,2493.28,3.3,
19:54:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.9,
19:54:56 01/02/20,33,37,32,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.5,
19:55:26 01/02/20,32,37,32,34,,,32,48,0,2493.28,,36,60,4,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.4,
19:55:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.8,
19:56:26 01/02/20,33,37,32,34,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,2.9,
19:56:56 01/02/20,40,39,35,35,,,32,48,10,2493.28,,36,60,2,2493.28,,32,47,16,2493.28,,33,51,1,2493.28,5.7,
19:57:26 01/02/20,37,41,33,41,,,32,48,28,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,25,2493.28,7.5,
19:57:56 01/02/20,36,40,36,36,,,32,48,15,2493.28,,36,60,5,2493.28,,32,47,22,2493.28,,33,51,8,2493.28,7.6,
19:58:26 01/02/20,34,38,36,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.9,
19:58:56 01/02/20,33,37,32,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,4,2493.28,3.3,
19:59:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.9,
19:59:56 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.3,
20:00:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.7,
20:00:56 01/02/20,34,37,32,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.0,
20:01:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.3,
20:01:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
20:02:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.4,
20:02:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.3,
20:03:26 01/02/20,35,38,34,34,,,32,48,12,2493.28,,36,60,11,2493.28,,32,47,1,2493.28,,33,51,5,2493.28,6.5,
20:03:56 01/02/20,34,37,32,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.3,
20:04:26 01/02/20,34,37,32,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
20:04:56 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.3,
20:05:26 01/02/20,35,38,33,35,,,32,48,8,2493.28,,36,60,4,2493.28,,32,47,8,2493.28,,33,51,4,2493.28,6.8,
20:05:56 01/02/20,34,37,33,33,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
20:06:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.3,
20:06:56 01/02/20,35,39,34,35,,,32,48,3,2493.28,,36,60,7,2493.28,,32,47,5,2493.28,,33,51,10,2493.28,5.4,
20:07:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,5,2493.28,,33,51,0,2493.28,3.5,
20:07:56 01/02/20,36,41,34,38,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,3.2,
20:08:26 01/02/20,33,37,33,34,,,32,48,3,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.9,
20:08:56 01/02/20,34,37,33,34,,,32,48,4,2493.28,,36,60,4,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.0,
20:09:26 01/02/20,35,39,34,35,,,32,48,4,2493.28,,36,60,5,2493.28,,32,47,4,2493.28,,33,51,6,2493.28,6.3,
20:09:56 01/02/20,34,39,33,35,,,32,48,13,2493.28,,36,60,11,2493.28,,32,47,4,2493.28,,33,51,3,2493.28,4.4,
20:10:26 01/02/20,34,38,33,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.9,
20:10:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.4,
20:11:26 01/02/20,35,41,35,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
20:11:56 01/02/20,36,39,39,35,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,15,2493.28,,33,51,3,2493.28,4.8,
20:12:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.0,
20:12:56 01/02/20,36,39,34,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,3,2493.28,5.9,
20:13:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.0,
20:13:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.3,
20:14:26 01/02/20,35,39,33,35,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.9,
20:14:56 01/02/20,36,39,34,35,,,32,48,5,2493.28,,36,60,4,2493.28,,32,47,6,2493.28,,33,51,7,2493.28,5.8,
20:15:26 01/02/20,38,40,34,36,,,32,48,20,2493.28,,36,60,11,2493.28,,32,47,3,2493.28,,33,51,6,2493.28,6.4,
20:15:56 01/02/20,34,39,34,35,,,32,48,5,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.2,
20:16:26 01/02/20,35,39,34,35,,,32,48,4,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,3,2493.28,4.7,
20:16:56 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,3.2,
20:17:26 01/02/20,35,37,33,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.2,
20:17:56 01/02/20,36,40,35,36,,,32,48,4,2493.28,,36,60,3,2493.28,,32,47,5,2493.28,,33,51,2,2493.28,6.2,
20:18:26 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
20:18:56 01/02/20,35,38,34,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.3,
20:19:26 01/02/20,38,41,36,37,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,3,2493.28,5.4,
20:19:56 01/02/20,38,41,36,37,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,5,2493.28,4.7,
20:20:26 01/02/20,37,42,35,37,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.7,
20:20:56 01/02/20,37,40,35,37,,,32,48,12,2493.28,,36,60,11,2493.28,,32,47,5,2493.28,,33,51,11,2493.28,7.3,
20:21:26 01/02/20,38,42,37,37,,,32,48,4,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,6.3,
20:21:56 01/02/20,37,41,36,37,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,4.0,
20:22:26 01/02/20,37,40,35,36,,,32,48,1,2493.28,,36,60,4,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,4.2,
20:22:56 01/02/20,39,49,38,42,,,32,48,24,2493.28,,36,60,6,2493.28,,32,47,5,2493.28,,33,51,24,2493.28,7.9,
20:23:26 01/02/20,36,40,35,37,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,4,2493.28,5.7,
20:23:56 01/02/20,36,40,35,36,,,32,48,3,2493.28,,36,60,1,2493.28,,32,47,6,2493.28,,33,51,3,2493.28,5.1,
20:24:26 01/02/20,36,39,35,36,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,6,2493.28,4.5,
20:24:56 01/02/20,36,39,35,35,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.4,
20:25:26 01/02/20,36,39,35,35,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,4.0,
20:25:56 01/02/20,35,39,35,35,,,32,48,1,2493.28,,36,60,4,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.5,
20:26:26 01/02/20,36,39,35,36,,,32,48,9,2493.28,,36,60,6,2493.28,,32,47,21,2493.28,,33,51,15,2493.28,5.8,
20:26:56 01/02/20,38,41,41,37,,,32,48,3,2493.28,,36,60,4,2493.28,,32,47,7,2493.28,,33,51,5,2493.28,4.3,
20:27:26 01/02/20,36,39,34,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,2,2493.28,3.7,
20:27:56 01/02/20,35,39,35,35,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,4.0,
20:28:26 01/02/20,36,39,34,36,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,4,2493.28,,33,51,3,2493.28,3.9,
20:28:56 01/02/20,36,39,34,35,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,5,2493.28,3.5,
20:29:26 01/02/20,36,39,35,35,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,3.9,
20:29:56 01/02/20,36,39,35,35,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,6,2493.28,4.7,
20:30:26 01/02/20,36,39,34,36,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,3,2493.28,3.6,
20:30:56 01/02/20,35,39,34,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,5,2493.28,,33,51,5,2493.28,4.0,
20:31:26 01/02/20,36,41,35,36,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,4.0,
20:31:56 01/02/20,36,38,35,37,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,4.0,
20:32:26 01/02/20,37,42,36,37,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,4,2493.28,4.0,
20:32:56 01/02/20,40,46,37,40,,,32,48,21,2493.28,,36,60,17,2493.28,,32,47,16,2493.28,,33,51,21,2493.28,8.7,
20:33:26 01/02/20,39,43,37,38,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,3,2493.28,5.6,
20:33:56 01/02/20,36,40,36,36,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,2.8,
20:34:26 01/02/20,36,39,35,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.4,
20:34:56 01/02/20,36,39,35,36,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.3,
20:35:26 01/02/20,36,38,35,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.8,
20:35:56 01/02/20,35,38,35,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,3,2493.28,3.7,
20:36:26 01/02/20,35,38,35,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.7,
20:36:56 01/02/20,36,39,39,36,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,2.9,
20:37:26 01/02/20,36,39,35,36,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
20:37:56 01/02/20,36,39,34,35,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.0,
20:38:26 01/02/20,36,39,34,36,,,32,48,12,2493.28,,36,60,5,2493.28,,32,47,17,2493.28,,33,51,12,2493.28,7.4,
20:38:56 01/02/20,35,38,33,34,,,32,48,3,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.4,
20:39:26 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.4,
20:39:56 01/02/20,35,39,34,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,5,2493.28,,33,51,0,2493.28,3.3,
20:40:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.0,
20:40:56 01/02/20,35,38,33,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.2,
20:41:26 01/02/20,35,38,34,34,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.9,
20:41:56 01/02/20,36,39,34,37,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.8,
20:42:26 01/02/20,35,37,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.3,
20:42:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.7,
20:43:26 01/02/20,35,38,35,34,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.5,
20:43:56 01/02/20,36,41,37,36,,,32,48,21,2493.28,,36,60,9,2493.28,,32,47,5,2493.28,,33,51,2,2493.28,6.1,
20:44:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.2,
20:44:56 01/02/20,36,39,37,35,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
20:45:26 01/02/20,35,38,34,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.3,
20:45:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.9,
20:46:26 01/02/20,34,38,34,35,,,32,48,4,2493.28,,36,60,4,2493.28,,32,47,5,2493.28,,33,51,3,2493.28,3.9,
20:46:56 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,2.7,
20:47:26 01/02/20,37,44,34,40,,,32,48,3,2493.28,,36,60,29,2493.28,,32,47,12,2493.28,,33,51,9,2493.28,7.1,
20:47:56 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,5,2493.28,,32,47,9,2493.28,,33,51,1,2493.28,5.4,
20:48:26 01/02/20,37,42,35,38,,,32,48,22,2493.28,,36,60,5,2493.28,,32,47,1,2493.28,,33,51,27,2493.28,7.3,
20:48:56 01/02/20,35,39,34,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,0,2493.28,3.5,
20:49:26 01/02/20,36,39,35,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
20:49:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.3,
20:50:26 01/02/20,36,41,34,40,,,32,48,5,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,11,2493.28,5.3,
20:50:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.3,
20:51:26 01/02/20,33,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.7,
20:51:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
20:52:26 01/02/20,32,36,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.5,
20:52:56 01/02/20,36,48,34,36,,,32,48,1,2493.28,,36,60,12,2493.28,,32,47,8,2493.28,,33,51,2,2493.28,4.0,
20:53:26 01/02/20,34,37,37,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.3,
20:53:56 01/02/20,35,38,34,34,,,32,48,0,2493.28,,36,60,8,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,4.3,
20:54:26 01/02/20,35,39,34,35,,,32,48,1,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,3,2493.28,6.5,
20:54:56 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.1,
20:55:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,2.9,
20:55:56 01/02/20,35,39,34,35,,,32,48,22,2493.28,,36,60,7,2493.28,,32,47,9,2493.28,,33,51,9,2493.28,5.7,
20:56:26 01/02/20,35,39,34,35,,,32,48,4,2493.28,,36,60,7,2493.28,,32,47,4,2493.28,,33,51,7,2493.28,6.7,
20:56:56 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
20:57:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.8,
20:57:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.0,
20:58:26 01/02/20,35,40,34,35,,,32,48,6,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,4,2493.28,7.2,
20:58:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.3,
20:59:26 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.9,
20:59:56 01/02/20,33,37,32,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.0,
21:00:26 01/02/20,34,38,33,34,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,3,2493.28,3.3,
21:00:56 01/02/20,33,37,32,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.9,
21:01:26 01/02/20,36,40,34,35,,,32,48,20,2493.28,,36,60,10,2493.28,,32,47,3,2493.28,,33,51,4,2493.28,6.9,
21:01:56 01/02/20,33,37,33,33,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,2.7,
21:02:26 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.9,
21:02:56 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.3,
21:03:26 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
21:03:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.2,
21:04:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.7,
21:04:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.2,
21:05:26 01/02/20,34,41,35,35,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
21:05:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.3,
21:06:26 01/02/20,33,37,32,33,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,3,2493.28,4.1,
21:06:56 01/02/20,34,38,34,34,,,32,48,20,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,2,2493.28,5.6,
21:07:26 01/02/20,33,37,33,34,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.3,
21:07:56 01/02/20,34,37,32,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.0,
21:08:26 01/02/20,34,37,33,33,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.4,
21:08:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,4,2493.28,,33,51,4,2493.28,3.6,
21:09:26 01/02/20,34,38,36,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.7,
21:09:56 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.1,
21:10:26 01/02/20,34,37,33,33,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.3,
21:10:56 01/02/20,33,37,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,2.9,
21:11:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.2,
21:11:56 01/02/20,33,37,32,33,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
21:12:26 01/02/20,34,37,33,34,,,32,48,7,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,4.7,
21:12:56 01/02/20,36,40,35,37,,,32,48,7,2493.28,,36,60,4,2493.28,,32,47,5,2493.28,,33,51,5,2493.28,4.5,
21:13:26 01/02/20,37,51,33,37,,,32,48,14,2493.28,,36,60,30,2493.28,,32,47,13,2493.28,,33,51,6,2493.28,8.2,
21:13:56 01/02/20,36,39,35,35,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.0,
21:14:26 01/02/20,35,39,34,35,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
21:14:56 01/02/20,36,41,35,37,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,3.3,
21:15:26 01/02/20,35,38,34,35,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,3,2493.28,3.7,
21:15:56 01/02/20,34,37,34,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,2.9,
21:16:26 01/02/20,36,39,34,35,,,32,48,0,2493.28,,36,60,7,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,4.2,
21:16:56 01/02/20,36,40,35,36,,,32,48,5,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.8,
